   timestamp          x          y         theta        diff_angle
1575235425.315852 -16.6597252 36.0177307 -177.7096252 0.2767944
1575235425.449229 -16.6647835 35.8107758 -177.9649658 0.2553406
1575235425.582605 -16.6706848 35.6097870 -178.2075195 0.2425537
1575235425.749226 -16.6773758 35.3657951 -178.5261383 0.3186188
1575235426.015979 -16.6875191 34.9433060 -179.1166382 0.5904999
1575235426.149227 -16.6887722 34.7393188 -179.3684540 0.2518158
1575235426.315980 -16.6872654 34.4876099 -179.6262817 0.2578278
1575235426.449364 -16.6858120 34.2751122 -179.8051758 0.1788940
1575235426.582606 -16.6836376 34.0673103 -179.9905090 0.1853333
1575235426.849365 -16.6833134 33.6496201 179.6574097 0.3330994
1575235426.949369 -16.6829224 33.4929581 179.4722748 0.1851349
1575235427.149392 -16.6840057 33.1752777 179.2832947 0.1889801
1575235427.249354 -16.6877518 33.0140915 179.2359009 0.0473938
1575235427.349389 -16.6882763 32.8522263 179.2510529 0.0151520
1575235427.482728 -16.6924534 32.6401215 179.2140350 0.0370178
1575235427.582735 -16.6973228 32.4788399 179.1938477 0.0201874
1575235427.782735 -16.6997776 32.1502380 179.2493439 0.0554962
1575235427.882765 -16.7065735 31.9894772 179.1607208 0.0886230
1575235428.082730 -16.7167530 31.6713619 179.1532745 0.0074463
1575235428.182730 -16.7136593 31.5133972 179.2055511 0.0522766
1575235428.316107 -16.7106781 31.2961750 179.3583984 0.1528473
1575235428.516105 -16.7386894 30.9348965 179.2622528 0.0961456
1575235428.716116 -16.7466240 30.6091042 179.6195526 0.3572998
1575235428.816112 -16.7615910 30.4673882 179.5279388 0.0916138
1575235428.916109 -16.7544880 30.3061867 179.8132782 0.2853394
1575235429.116133 -16.7834320 29.9434795 179.8025360 0.0107422
1575235429.249488 -16.7772808 29.7113152 179.9286041 0.1260681
1575235429.482738 -16.8055363 29.2957554 179.9830780 0.0544739
1575235429.649484 -16.8336372 28.9887810 -179.9178467 0.0652313
1575235429.782894 -16.8479118 28.7551193 -179.7233429 0.1945038
1575235429.982859 -16.8697166 28.4001446 -179.6084747 0.1148682
1575235430.116108 -16.8835964 28.1714535 -179.5278931 0.0805817
1575235430.349489 -16.9111118 27.7512016 -179.2759399 0.2519531
1575235430.449483 -16.9177418 27.5790787 -179.1592255 0.1167145
1575235430.649485 -16.9506207 27.2042618 -178.8854523 0.2737732
1575235430.849487 -16.9889545 26.8459587 -178.8684692 0.0169830
1575235430.982864 -17.0030613 26.6025581 -178.6342468 0.2342224
1575235431.082861 -17.0300980 26.4153233 -178.6390839 0.0048370
1575235431.182874 -17.0363083 26.2326393 -178.5156250 0.1234589
1575235431.382861 -17.0696182 25.8533802 -178.1933899 0.3222351
1575235431.482871 -17.0936871 25.6732025 -178.1567841 0.0366058
1575235431.582873 -17.1060009 25.4900436 -178.0432739 0.1135101
1575235431.749611 -17.1323948 25.1793556 -177.8623505 0.1809235
1575235431.882871 -17.1425304 24.9291782 -178.0149689 0.1526184
1575235431.949623 -17.1432705 24.8067970 -178.1534271 0.1384583
1575235432.049612 -17.1452904 24.6261730 -178.3070221 0.1535950
1575235432.149617 -17.1492519 24.4359417 -178.4190369 0.1120148
1575235432.382990 -17.1711712 24.0081501 -178.7506866 0.3316498
1575235432.483002 -17.1715374 23.8221207 -178.8867188 0.1360321
1575235432.649613 -17.1835346 23.5073566 -179.1009979 0.2142792
1575235432.749629 -17.1881237 23.3157692 -179.2133942 0.1123962
1575235432.849612 -17.1847954 23.1293678 -179.3110657 0.0976715
1575235433.049617 -17.1854191 22.7521706 -179.7228699 0.4118042
1575235433.249618 -17.1868858 22.3523827 179.9927521 0.2698822
1575235433.349615 -17.1846447 22.1646252 179.7725983 0.2201538
1575235433.449621 -17.1823921 21.9760742 179.5588531 0.2137451
1575235433.549618 -17.1805077 21.7849598 179.3434143 0.2154388
1575235433.716367 -17.1753845 21.4616661 179.0412140 0.3022003
1575235433.816365 -17.1715527 21.2707443 178.8788757 0.1623383
1575235433.949740 -17.1633682 21.0171719 178.6311493 0.2477264
1575235434.116367 -17.1659584 20.7100086 178.3733063 0.2578430
1575235434.282990 -17.1536999 20.3825722 178.1764984 0.1968079
1575235434.382997 -17.1503792 20.2006893 178.0078125 0.1686859
1575235434.482990 -17.1425648 20.0083752 177.8876801 0.1201324
1575235434.683128 -17.1333542 19.6207771 177.6766663 0.2110138
1575235434.783124 -17.1267319 19.4210644 177.5707397 0.1059265
1575235434.883117 -17.1203041 19.2209454 177.4660797 0.1046600
1575235435.049753 -17.1127071 18.9022713 177.3328552 0.1332245
1575235435.149742 -17.1036644 18.7092514 177.2856598 0.0471954
1575235435.249740 -17.0943527 18.5058060 177.2009277 0.0847321
1575235435.349741 -17.0865173 18.3125591 177.0459595 0.1549683
1575235435.549746 -17.0682583 17.9211864 176.9010925 0.1448669
1575235435.649757 -17.0606594 17.7179089 176.8358002 0.0652924
1575235435.849753 -17.0435829 17.3258514 176.7563782 0.0794220
1575235435.983119 -17.0439758 17.1117229 176.7224884 0.0338898
1575235436.083119 -17.0371971 16.9079075 176.6382599 0.0842285
1575235436.183121 -17.0291119 16.7095871 176.5991364 0.0391235
1575235436.283122 -17.0203323 16.5097103 176.6254425 0.0263062
1575235436.383125 -17.0093479 16.3120556 176.6316376 0.0061951
1575235436.449869 -17.0111961 16.1786880 176.5285187 0.1031189
1575235436.583124 -17.0031376 15.9436283 176.5825500 0.0540314
1575235436.683119 -16.9922123 15.7440386 176.5676575 0.0148926
1575235436.783117 -16.9849453 15.5474215 176.5354156 0.0322418
1575235436.983119 -16.9625244 15.1475592 176.5212708 0.0141449
1575235437.116496 -16.9561882 14.8895741 176.4932861 0.0279846
1575235437.216498 -16.9488087 14.6996689 176.4685669 0.0247192
1575235437.383246 -16.9362030 14.3646231 176.4812927 0.0127258
1575235437.483247 -16.9310551 14.1577053 176.4598541 0.0214386
1575235437.616496 -16.9234581 13.8857765 176.4730682 0.0132141
1575235437.683251 -16.9142418 13.7452688 176.4830170 0.0099487
1575235437.883248 -16.9060326 13.3258333 176.4886017 0.0055847
1575235437.983252 -16.9030361 13.1187000 176.4761658 0.0124359
1575235438.083250 -16.8980713 12.9031458 176.5965271 0.1203613
1575235438.216626 -16.8940907 12.6248569 176.7502594 0.1537323
1575235438.383252 -16.8935204 12.2742157 176.8997498 0.1494904
1575235438.516633 -16.8944931 11.9892664 177.0386963 0.1389465
1575235438.716634 -16.8951397 11.5519629 177.3281860 0.2894897
1575235438.816632 -16.8999252 11.3376360 177.4723816 0.1441956
1575235438.916649 -16.9037304 11.1192894 177.6329651 0.1605835
1575235439.016624 -16.9082699 10.9002686 177.7940063 0.1610413
1575235439.116623 -16.9139729 10.6792717 177.9164276 0.1224213
1575235439.216626 -16.9189014 10.4630804 178.0771790 0.1607513
1575235439.316629 -16.9247265 10.2424841 178.1900482 0.1128693
1575235439.416626 -16.9286976 10.0269032 178.3608551 0.1708069
1575235439.550010 -16.9423332 9.7444077 178.5396881 0.1788330
1575235439.649999 -16.9508038 9.5210142 178.6929169 0.1532288
1575235439.750003 -16.9610538 9.3057098 178.8296356 0.1367188
1575235439.850003 -16.9680195 9.0851431 179.0131683 0.1835327
1575235439.950005 -16.9748135 8.8701096 179.1747589 0.1615906
1575235440.083373 -16.9900208 8.5846014 179.3886871 0.2139282
1575235440.183394 -16.9960442 8.3671122 179.6178741 0.2291870
1575235440.383380 -17.0241566 7.9763494 -179.9867401 0.3688660
1575235440.483377 -17.0351028 7.7590108 -179.8499451 0.1367950
1575235440.583374 -17.0434532 7.5404296 -179.6942596 0.1556854
1575235440.683387 -17.0524445 7.3244371 -179.5650635 0.1291962
1575235440.783381 -17.0617256 7.1062617 -179.4321747 0.1328888
1575235440.883374 -17.0700760 6.8841071 -179.2906799 0.1414948
1575235441.083375 -17.0942993 6.4348130 -179.1823730 0.1083069
1575235441.183374 -17.0945187 6.2168188 -179.2928925 0.1105194
1575235441.283376 -17.0922546 5.9999404 -179.5807037 0.2878113
1575235441.383375 -17.0826378 5.7819743 -179.9426575 0.3619537
1575235441.483378 -17.0682850 5.5713196 179.6111908 0.3314667
1575235441.583391 -17.0516663 5.3456678 179.1632690 0.4479218
1575235441.783381 -17.0226822 4.9091477 178.3160553 0.8472137
1575235441.883392 -17.0040264 4.6861854 177.8364258 0.4796295
1575235442.016753 -16.9730892 4.3982306 177.4071045 0.4293213
1575235442.083384 -16.9576988 4.2488375 177.1716461 0.2354584
1575235442.183502 -16.9339924 4.0296159 176.8630524 0.3085938
1575235442.283505 -16.9083443 3.8102221 176.5132446 0.3498077
1575235442.416757 -16.8756504 3.5197060 176.0321655 0.4810791
1575235442.616758 -16.8347549 3.1054208 175.3449097 0.6872559
1575235442.716759 -16.8053970 2.8823216 175.1346893 0.2102203
1575235442.816768 -16.7803993 2.6641965 174.8272858 0.3074036
1575235442.916766 -16.7526264 2.4434693 174.5439301 0.2833557
1575235443.016758 -16.7271252 2.2271190 174.2816620 0.2622681
1575235443.116879 -16.7045593 2.0216599 174.0253601 0.2563019
1575235443.216900 -16.6759815 1.8094836 173.8242950 0.2010651
1575235443.316879 -16.6488323 1.5930640 173.7068939 0.1174011
1575235443.416884 -16.6258907 1.3864396 173.5787201 0.1281738
1575235443.516882 -16.6026897 1.1763102 173.4374237 0.1412964
1575235443.616884 -16.5761909 0.9746922 173.3055725 0.1318512
1575235443.716880 -16.5515194 0.7670689 173.1568451 0.1487274
1575235443.816890 -16.5270157 0.5633533 173.0945435 0.0623016
1575235443.916893 -16.5036907 0.3603923 172.9817657 0.1127777
1575235444.083506 -16.4721546 0.0417209 172.8227997 0.1589661
1575235444.183508 -16.4549599 -0.1487979 172.8813171 0.0585175
1575235444.383510 -16.4266205 -0.5203402 173.2669067 0.3855896
1575235444.450262 -16.4173927 -0.6426343 173.4028473 0.1359406
1575235444.650257 -16.4011707 -1.0020251 173.7703094 0.3674622
1575235444.850257 -16.3907490 -1.3644077 174.2995453 0.5292358
1575235444.950287 -16.3861370 -1.5383091 174.5131378 0.2135925
1575235445.150261 -16.3793793 -1.8782496 174.9212494 0.4081116
1575235445.283638 -16.3729286 -2.0878291 175.2754059 0.3541565
1575235445.516887 -16.3666382 -2.4558945 175.7082672 0.4328613
1575235445.617012 -16.3610344 -2.6066461 175.9173584 0.2090912
1575235445.817010 -16.3574181 -2.8947196 176.2681122 0.3507538
1575235445.917012 -16.3575764 -3.0339255 176.4298859 0.1617737
1575235446.117013 -16.3579559 -3.3037720 176.7044067 0.2745209
1575235446.317016 -16.3583622 -3.5623071 176.9925690 0.2881622
1575235446.517039 -16.3568287 -3.8085413 177.2835236 0.2909546
1575235446.617040 -16.3564816 -3.9295042 177.3975372 0.1140137
1575235446.817052 -16.3534946 -4.1618509 177.7237091 0.3261719
1575235447.017010 -16.3624802 -4.3802528 177.9701385 0.2464294
1575235447.217014 -16.3730087 -4.5937228 178.2298279 0.2596893
1575235447.417017 -16.3778305 -4.7940102 178.5711060 0.3412781
1575235447.650393 -16.3873310 -5.0166583 178.7906799 0.2195740
1575235447.850392 -16.3980598 -5.2006216 179.0410309 0.2503510
1575235448.083763 -16.4113483 -5.4049668 179.3226624 0.2816315
1575235448.317140 -16.4232464 -5.5975571 179.5290985 0.2064362
1575235448.550392 -16.4336014 -5.7835202 179.8075562 0.2784576
1575235448.750388 -16.4420586 -5.9361110 179.9860535 0.1784973
1575235448.983769 -16.4530506 -6.1052694 -179.8348999 0.1511536
1575235449.217141 -16.4677887 -6.2728682 -179.5706177 0.2642822
1575235449.483797 -16.4807644 -6.4505506 -179.3836670 0.1869507
1575235449.817150 -16.4979954 -6.6611447 -179.0942230 0.2894440
1575235450.150516 -16.5150204 -6.8598762 -178.9593201 0.1349030
1575235450.483892 -16.5272636 -7.0469289 -178.7418518 0.2174683
1575235450.850519 -16.5436935 -7.2395544 -178.5884247 0.1534271
1575235451.083901 -16.5545902 -7.3517971 -178.4770813 0.1113434
1575235451.417271 -16.5615864 -7.5009060 -178.4263763 0.0507050
1575235451.750645 -16.5726109 -7.6421494 -178.4251251 0.0012512
1575235452.117296 -16.5826569 -7.8004732 -178.3796234 0.0455017
1575235452.450648 -16.5882950 -7.9448347 -178.2979126 0.0817108
1575235452.717269 -16.5947914 -8.0576172 -178.2890625 0.0088501
1575235453.050648 -16.5998516 -8.1983337 -178.3125763 0.0235138
1575235453.384037 -16.6058655 -8.3447361 -178.2690887 0.0434875
1575235453.750680 -16.6142197 -8.5099487 -178.2410889 0.0279999
1575235454.117400 -16.6247940 -8.6770477 -178.2420959 0.0010071
1575235454.350773 -16.6319237 -8.7818165 -178.1885681 0.0535278
1575235454.684025 -16.6397476 -8.9410553 -178.1789551 0.0096130
1575235455.017458 -16.6464214 -9.1052809 -178.1371307 0.0418243
1575235455.417404 -16.6597557 -9.3112459 -178.0681610 0.0689697
1575235455.750778 -16.6707516 -9.4787025 -177.9807739 0.0873871
1575235456.150785 -16.6775799 -9.6713114 -178.0116272 0.0308533
1575235456.550931 -16.6821003 -9.8680763 -178.0363007 0.0246735
1575235456.884151 -16.6841049 -10.0250254 -178.0584869 0.0221863
1575235457.150904 -16.6867218 -10.1479435 -178.1706085 0.1121216
1575235457.517533 -16.6812973 -10.3181772 -178.4376678 0.2670593
1575235457.884279 -16.6782436 -10.4814739 -178.6628113 0.2251434
1575235458.217658 -16.6774197 -10.6309977 -178.8680420 0.2052307
1575235458.584284 -16.6737728 -10.7959299 -179.1642456 0.2962036
1575235458.917660 -16.6685047 -10.9524012 -179.3842926 0.2200470
1575235459.251031 -16.6634350 -11.1127138 -179.6926270 0.3083344
1575235459.584282 -16.6551991 -11.2713270 179.9830933 0.2904663
1575235459.951033 -16.6403370 -11.4465275 179.5781250 0.4049683
1575235460.284423 -16.6271381 -11.6028175 179.1632538 0.4148712
1575235460.617664 -16.6145725 -11.7556772 178.8025665 0.3606873
1575235460.984424 -16.5940323 -11.9151230 178.5079346 0.2946320
1575235461.351034 -16.5796471 -12.0726900 178.0774231 0.4305115
1575235461.784446 -16.5586452 -12.2582169 177.5654755 0.5119476
1575235462.117787 -16.5428848 -12.3987656 177.1729584 0.3925171
1575235462.384571 -16.5322647 -12.5135880 176.9868164 0.1861420
1575235462.717806 -16.5116329 -12.6584749 176.6051788 0.3816376
1575235462.951168 -16.4933605 -12.7567673 176.3157349 0.2894440
1575235463.251170 -16.4632988 -12.8823013 175.7552338 0.5605011
1575235463.684541 -16.4157543 -13.0591564 174.8496399 0.9055939
1575235464.017921 -16.3713684 -13.1932049 173.9055786 0.9440613
1575235464.517922 -16.2741604 -13.3956833 171.9971313 1.9084473
1575235464.851302 -16.1944237 -13.5243683 170.4037781 1.5933533
1575235465.284671 -16.0780067 -13.7022486 168.1637115 2.2400665
1575235465.584672 -15.9849930 -13.8248110 166.4818420 1.6818695
1575235465.884679 -15.8792276 -13.9523506 164.6994476 1.7823944
1575235466.184672 -15.7742462 -14.0828142 162.9339600 1.7654877
1575235466.484682 -15.6682491 -14.2046328 161.2216949 1.7122650
1575235466.784675 -15.5591316 -14.3192530 159.4667816 1.7549133
1575235467.084675 -15.4397850 -14.4353571 157.7618256 1.7049561
1575235467.384676 -15.3245411 -14.5411797 156.0128632 1.7489624
1575235467.718047 -15.1876431 -14.6585627 154.0383453 1.9745178
1575235467.984801 -15.0745821 -14.7486744 152.3751678 1.6631775
1575235468.284808 -14.9429445 -14.8488998 150.4957428 1.8794250
1575235468.584798 -14.8059778 -14.9458408 148.6407623 1.8549805
1575235468.851423 -14.6829281 -15.0259399 147.0018616 1.6389008
1575235469.118180 -14.5599842 -15.1021156 145.3513947 1.6504669
1575235469.384800 -14.4364319 -15.1755342 143.7086029 1.6427917
1575235469.651553 -14.3104391 -15.2429619 142.0545044 1.6540985
1575235469.918188 -14.1859674 -15.3064299 140.4542542 1.6002502
1575235470.184923 -14.0532856 -15.3659191 138.8279572 1.6262970
1575235470.451552 -13.9225092 -15.4245224 137.2243805 1.6035767
1575235470.718182 -13.7840443 -15.4742050 135.4883728 1.7360077
1575235470.984929 -13.6458654 -15.5224857 133.6657867 1.8225861
1575235471.251554 -13.5004406 -15.5676937 131.8225708 1.8432159
1575235471.584966 -13.3126926 -15.6139030 129.4347992 2.3877716
1575235471.818305 -13.1780224 -15.6425467 127.8105240 1.6242752
1575235472.251681 -12.9149036 -15.6858816 124.4991531 3.3113708
1575235472.484930 -12.7673130 -15.7049561 122.6405487 1.8586044
1575235472.685056 -12.6364346 -15.7156925 121.0887909 1.5517578
1575235472.918304 -12.4922428 -15.7235937 119.1211243 1.9676666
1575235473.151681 -12.3360529 -15.7275906 117.1972046 1.9239197
1575235473.418450 -12.1613054 -15.7195854 114.9893265 2.2078781
1575235473.651685 -11.9828520 -15.7116518 113.0488739 1.9404526
1575235473.918462 -11.7935114 -15.6926823 110.7043076 2.3445663
1575235474.385086 -11.4539509 -15.6335468 106.5023804 4.2019272
1575235474.585064 -11.3000603 -15.6025286 104.5997543 1.9026260
1575235475.051808 -10.9562311 -15.5224895 100.2688980 4.3308563
1575235475.285185 -10.7576857 -15.4769764 98.1412430 2.1276550
1575235475.485212 -10.5855865 -15.4460440 96.4711533 1.6700897
1575235475.751810 -10.3685398 -15.4055567 94.6788864 1.7922668
1575235475.985190 -10.1715288 -15.3802643 93.3449173 1.3339691
1575235476.218562 -9.9712725 -15.3570662 92.2405701 1.1043472
1575235476.685195 -9.5665436 -15.3290787 90.7308197 1.5097504
1575235476.918586 -9.3531380 -15.3166342 90.0766068 0.6542130
1575235477.151938 -9.1391935 -15.3008242 89.4876328 0.5889740
1575235477.385188 -8.9270191 -15.2825279 88.9443054 0.5433273
1575235477.618610 -8.7042150 -15.2664185 88.4461823 0.4981232
1575235478.051939 -8.2913933 -15.2274609 87.4446106 1.0015717
1575235478.285315 -8.0564108 -15.2077646 86.9708710 0.4737396
1575235478.751965 -7.5922432 -15.1948080 86.9213867 0.0494843
1575235478.985346 -7.3605065 -15.1949415 86.9970016 0.0756149
1575235479.252069 -7.0774837 -15.1976538 87.2042389 0.2072372
1575235479.485320 -6.8333573 -15.2111034 87.4815826 0.2773438
1575235479.718694 -6.5894022 -15.2264309 87.9069901 0.4254074
1575235479.918694 -6.3729038 -15.2371225 88.2055206 0.2985306
1575235480.152068 -6.1284127 -15.2510433 88.6060486 0.4005280
1575235480.385444 -5.8775868 -15.2698984 88.9608078 0.3547592
1575235480.618694 -5.6209588 -15.2871914 89.3175125 0.3567047
1575235480.852073 -5.3595824 -15.2956362 89.4306641 0.1131516
1575235481.085479 -5.0999527 -15.3021488 89.3974075 0.0332565
1575235481.285447 -4.8649416 -15.3148088 89.3156586 0.0817490
1575235481.518826 -4.6104288 -15.3075275 89.0178986 0.2977600
1575235481.752201 -4.3466115 -15.2876921 88.4601974 0.5577011
1575235481.985446 -4.0839791 -15.2654181 87.7348862 0.7253113
1575235482.218823 -3.8183222 -15.2411385 86.9760590 0.7588272
1575235482.418823 -3.5820963 -15.2091265 86.3454666 0.6305923
1575235482.652197 -3.3145525 -15.1702747 85.3038864 1.0415802
1575235482.885573 -3.0332706 -15.1028500 83.9928894 1.3109970
1575235483.152199 -2.7451057 -15.0138445 82.0980682 1.8948212
1575235483.385573 -2.4703517 -14.9021616 80.0487823 2.0492859
1575235483.618970 -2.2047360 -14.7702961 77.6389923 2.4097900
1575235483.852203 -1.9610071 -14.6275501 75.0612106 2.5777817
1575235484.085574 -1.7170365 -14.4665956 72.5572968 2.5039139
1575235484.318954 -1.4866996 -14.3035269 69.7902451 2.7670517
1575235484.552377 -1.2670965 -14.1114101 66.7762146 3.0140305
1575235484.818951 -1.0713959 -13.9553804 62.6916924 4.0845222
1575235485.052326 -0.8746843 -13.7065315 59.1893120 3.5023804
1575235485.285702 -0.6943240 -13.4509068 55.7169342 3.4723778
1575235485.518957 -0.5261054 -13.1907673 52.2153473 3.5015869
1575235485.752335 -0.3889856 -12.9253254 48.6524696 3.5628777
1575235486.019081 -0.2453313 -12.6475096 44.3641777 4.2882919
1575235486.285727 -0.1186199 -12.3261738 40.1559525 4.2082253
1575235486.485704 -0.0234933 -12.0561504 36.8886337 3.2673187
1575235486.719081 0.0413737 -11.7640610 33.5730553 3.3155785
1575235486.919083 0.0921125 -11.5024157 30.5512466 3.0218086
1575235487.219087 0.1878004 -11.2921600 25.8876209 4.6636257
1575235487.452458 0.2060008 -10.9802608 22.9881992 2.8994217
1575235487.685845 0.2322319 -10.6786804 20.2339859 2.7542133
1575235487.885832 0.2363238 -10.4245434 18.1682453 2.0657406
1575235488.119097 0.2331150 -10.1405773 15.6438589 2.5243864
1575235488.352454 0.2288883 -9.8486557 13.2046347 2.4392242
1575235488.585858 0.2372772 -9.5501928 11.1848774 2.0197573
1575235488.819211 0.2318077 -9.2615499 9.5932188 1.5916586
1575235489.052457 0.2258730 -8.9756985 7.8261371 1.7670817
1575235489.285838 0.2038755 -8.6837826 6.3985043 1.4276328
1575235489.552586 0.1897936 -8.3774471 5.0965185 1.3019857
1575235489.785836 0.1847205 -8.0873098 4.0270271 1.0694914
1575235489.985834 0.1701872 -7.8403611 3.3171904 0.7098367
1575235490.219214 0.1587374 -7.5578604 2.5052426 0.8119478
1575235490.452589 0.1565479 -7.2671380 1.8247445 0.6804981
1575235490.685981 0.1557615 -6.9799304 1.2476017 0.5771427
1575235490.919211 0.1494294 -6.6921630 0.8111089 0.4364929
1575235491.185967 0.1524053 -6.3665457 0.5376947 0.2734142
1575235491.419341 0.1550876 -6.0713315 0.3141075 0.2235872
1575235491.652589 0.1601462 -5.7815547 0.2532621 0.0608454
1575235491.919344 0.1709046 -5.4556003 0.0799975 0.1732647
1575235492.152712 0.1710942 -5.1708341 0.1335304 0.0535329
1575235492.619338 0.1820884 -4.5610418 0.2094673 0.0759369
1575235492.852740 0.1760915 -4.2684646 0.3549449 0.1454777
1575235493.086092 0.2033913 -3.9744070 0.2518032 0.1031417
1575235493.352714 0.2201363 -3.6474178 0.3854288 0.1336255
1575235493.586090 0.2346397 -3.3450212 0.5603192 0.1748905
1575235493.852741 0.2564385 -3.0074692 0.6694022 0.1090830
1575235494.119467 0.2753921 -2.6619322 0.9895008 0.3200986
1575235494.352866 0.3028744 -2.3568816 1.1316204 0.1421196
1575235494.852843 0.3504987 -1.7040555 1.7830065 0.6513861
1575235495.086093 0.3819473 -1.3965634 1.9040159 0.1210093
1575235495.552846 0.4320650 -0.7962987 2.1237395 0.2197236
1575235495.819471 0.4540454 -0.4705924 2.1006677 0.0230718
1575235496.052844 0.4698795 -0.1595866 1.9706833 0.1299844
1575235496.319595 0.4832333 0.1887669 1.7686445 0.2020389
1575235496.586240 0.4879943 0.5262977 1.5743966 0.1942478
1575235496.819606 0.4951665 0.8296415 1.5154887 0.0589079
1575235497.052971 0.5141746 1.1244116 1.2910970 0.2243917
1575235497.319596 0.5215054 1.4631745 1.2109529 0.0801442
1575235503.919985 0.6543589 5.5784779 -0.4053805 0.8055724
1575235604.825055 0.0000000 0.0000000 0.0000000 0.4053805
